#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate
0	-7475.40734082347	-7466.326635654414	-9.080705169056339	-7466.326635654414	2.4493758557856564	-9.080705169056339	1.0	0.5
1000	-6331.849753324045	-6328.409378543073	-3.440374780971997	-6328.409378543073	1.1107556220111527	-3.440374780971997	0.5824618859001779	0.7164401232490114
2000	-6329.177189517644	-6326.634605010159	-2.5425845074849986	-6326.634605010159	0.8685680261164173	-2.5425845074849986	1.2783902616372445	0.2643869537770154
3000	-6331.235777914599	-6325.533292218321	-5.7024856962777815	-6325.533292218321	0.9814480611370225	-5.7024856962777815	1.380968791024863	0.8260706656970643
4000	-6329.632862323447	-6325.253340949805	-4.379521373642402	-6325.253340949805	0.9645612737044719	-4.379521373642402	2.5505447009542372	0.3814307039947132
5000	-6331.608987533747	-6327.62498779504	-3.9839997387062343	-6327.62498779504	1.0409997099819428	-3.9839997387062343	0.5283257509741868	0.3678575499631057
6000	-6330.178685064093	-6326.306405860742	-3.8722792033501627	-6326.306405860742	0.9806011411342125	-3.8722792033501627	0.4861078836227921	0.4395649256130968
7000	-6328.067772369498	-6325.112546435078	-2.955225934420083	-6325.112546435078	0.9577225003886038	-2.955225934420083	1.2419358139238064	0.2757235910002516
8000	-6329.236191965153	-6326.553536014316	-2.6826559508374404	-6326.553536014316	0.9396601635524807	-2.6826559508374404	1.3837203330673262	0.10054342316658235
9000	-6329.383323723904	-6325.986341220485	-3.396982503418917	-6325.986341220485	1.0567999815375269	-3.396982503418917	1.0446492123879314	0.06936873809259661
10000	-6329.708765406657	-6325.56386299997	-4.14490240668703	-6325.56386299997	1.0476599661761792	-4.14490240668703	0.5007398589469576	0.3914197262631567
11000	-6330.413577321496	-6326.989266597389	-3.4243107241067907	-6326.989266597389	1.0249938315482685	-3.4243107241067907	0.8801662770852957	0.2024276642580422
12000	-6329.240383481936	-6324.744835673272	-4.495547808664012	-6324.744835673272	0.9869441631437527	-4.495547808664012	3.002436684566927	0.08427943449093038
13000	-6329.5552607864865	-6326.227441676588	-3.3278191098987135	-6326.227441676588	0.9236908391125311	-3.3278191098987135	2.294208171098595	0.12872720724495365
14000	-6330.578785019085	-6327.175301794958	-3.403483224128148	-6327.175301794958	1.0485632151537827	-3.403483224128148	0.8504960391829248	0.2301913780216517
15000	-6329.150775508066	-6326.315130611707	-2.8356448963583616	-6326.315130611707	0.9207917701117293	-2.8356448963583616	1.2453015451158382	0.0629556622041144
