#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin_evidence" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin_evidence" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin_evidence" name="distribution" x="@birthRate.t:alignment_twin_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin_evidence" name="distribution">
#            <parameter id="kappa1.s:alignment_twin_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin_evidence" name="distribution">
#            <parameter id="kappa2.s:alignment_twin_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin_evidence" id="treeLikelihood.alignment_twin_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin_evidence">
#            <siteModel id="SiteModel.s:alignment_twin_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin_evidence" kappa1="@kappa1.s:alignment_twin_evidence" kappa2="@kappa2.s:alignment_twin_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-8874.231079224797	-8875.26368374644	-8874.231079224797	-1.0326045216418254	-8874.231079224797	0.27409355510519257	1.5485912402139	6.123485184587844	0.2310679968917304	0.25842456649085244	0.2591158589414208	0.2513915776759964	3.8134006500748465	6.053784216412475
1	-7254.546944727764	-7260.088906699117	-7254.546944727764	-5.541961971353057	-7254.546944727764	0.556692476831245	0.503516745940234	2.6354974278458796	0.22276710669749675	0.2592677450457221	0.27110804609363603	0.24685710216314521	-2.064778108617064	1.7743801007426736
2	-7082.375245920643	-7083.809173549622	-7082.375245920643	-1.4339276289795293	-7082.375245920643	0.381172859366281	0.8292265997701633	2.6354974278458796	0.21989669224002792	0.24655352654912302	0.2716105483869225	0.2619392328239266	2.083421757075872	4.839587209917349
3	-6765.822476415145	-6771.42601531456	-6765.822476415145	-5.6035388994154305	-6765.822476415145	0.6213692788435906	1.9039056865835364	3.6573414678445015	0.2171751903955987	0.24420742983606242	0.27331409728687717	0.2653032824814618	-1.309977382708643	1.810167404203016
4	-6764.286443192998	-6773.166500625712	-6764.286443192998	-8.880057432713313	-6764.286443192998	0.8974335503775268	2.5025526023201707	3.9859867782047584	0.1817313683377156	0.2540579113747982	0.29887282179766783	0.2653378984898184	-4.246721359102542	3.7048825792638413
5	-6622.816656651221	-6628.38558429655	-6622.816656651221	-5.568927645329749	-6622.816656651221	0.804021627586376	2.5198183560456453	1.979341304177816	0.17337712884461007	0.26077825438466645	0.3005152845845121	0.2653293321862115	-1.6437689450443633	2.490179146425696
6	-6600.582185773824	-6614.088184718905	-6600.582185773824	-13.505998945081041	-6600.582185773824	3.7753191833049833	3.2373951626341113	0.8021621486352383	0.16111839367750544	0.25059175763347924	0.2819073207804959	0.3063825279085195	-9.781100955336894	0.2695171546203627
7	-6589.648964752215	-6592.916101869507	-6589.648964752215	-3.2671371172922594	-6589.648964752215	0.5478235144580498	1.4531452594707	1.2051758717671979	0.1513413970145749	0.25755210615321855	0.2815490192259638	0.3095574776062428	-0.08540373285402048	3.6796501266980033
8	-6477.84002851607	-6483.976815797017	-6477.84002851607	-6.1367872809466215	-6477.84002851607	0.9715635237697847	2.144133220442949	0.8114803478680815	0.17521897539967027	0.2675038231944265	0.2642377773142668	0.2930394240916365	-2.813111839930607	1.5554581593667505
9	-6452.241028087815	-6458.388144789207	-6452.241028087815	-6.147116701392376	-6452.241028087815	0.8741642440673446	2.2606932258798573	1.1527294502441972	0.18615080732097358	0.26402323319844834	0.28327948209122883	0.26654647738934933	-2.658776134063851	1.1461146362971901
10	-6432.469445895329	-6438.602778328947	-6432.469445895329	-6.133332433618476	-6432.469445895329	1.0181947911635276	1.2267593472461453	0.9511671424834437	0.1908452876456253	0.26402323319844834	0.2749744160860532	0.27015706306987325	-3.139448116407877	2.0191955208899075
11	-6429.833992821347	-6436.67610659431	-6429.833992821347	-6.8421137729630415	-6429.833992821347	0.7577708788086147	1.3195168313267442	1.468024882177971	0.20517685208005443	0.2525286283184016	0.26972600356635484	0.2725685160351893	-3.6081574051976477	3.9473884539788853
12	-6429.140856183045	-6434.797921479648	-6429.140856183045	-5.657065296602939	-6429.140856183045	0.8536657663117574	0.8252846476801311	0.6403808902521275	0.18937351091005172	0.2670166622891969	0.26309396317621253	0.28051586362453895	-2.8871149272371994	0.9757702450248681
13	-6377.479105073581	-6383.8255225420035	-6377.479105073581	-6.346417468422171	-6377.479105073581	1.1721187776441127	0.8399362585306864	0.5967771758129323	0.19318305513924985	0.2670166622891969	0.271355069555819	0.2684452130157343	-3.575876013975051	1.484265001494948
