"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6402.07760236941,6.04493448114905,0.00000000080010392431711,8.08173439603196
"2","GTR","relaxed_log_normal","yule",-6416.40554349114,7.01981683678278,4.79292501265355e-16,18.1577301695489
"3","GTR","strict","birth_death",-6424.11889232239,7.446783473607,2.14158738470027e-19,11.214307715771
"4","GTR","strict","yule",-6399.72263730297,5.58600657918093,0.00000000843130371658724,9.17243144848804
"5","HKY","relaxed_log_normal","birth_death",-6399.2473161875,6.32827367019468,0.0000000135620103518678,7.14241182818887
"6","HKY","relaxed_log_normal","yule",-6390.73476009269,4.14950303392161,0.0000674963379209736,7.96284248641681
"7","HKY","strict","birth_death",-6385.03911677105,3.7903783738409,0.0200847613560475,5.84741190102272
"8","HKY","strict","yule",-6402.80769717803,5.57707613369521,0.000000000385540719820419,8.22874311091417
"9","JC69","relaxed_log_normal","birth_death",-6383.4670051779,4.40279179975812,0.0967444512835928,6.0390016084594
"10","JC69","relaxed_log_normal","yule",-6381.29502963821,3.40486237722398,0.8489909433977,5.25654153125044
"11","JC69","strict","birth_death",-6384.50943321266,3.88819983902387,0.0341118538606905,6.58596170043851
"12","TN93","relaxed_log_normal","birth_death",-6397.16135681748,5.65407026710378,0.000000109205551243058,9.77978833164136
"13","TN93","relaxed_log_normal","yule",-6396.01779036916,5.01329895111865,0.000000342680438219427,4.98068671350778
"14","TN93","strict","birth_death",-6411.13124504056,5.73232157473151,9.35835137161756e-14,11.8647659873039
"15","TN93","strict","yule",-6398.92611836501,5.28311818438153,0.0000000186990056761086,7.38198486727498
