"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6089.08385542371,5.16764069078724,3.59900738150898e-11,5.9132674864892
"2","GTR","relaxed_log_normal","yule",-6084.91914705116,4.50695912100711,0.0000000023168216469622,12.6192278827095
"3","GTR","strict","birth_death",-6081.52982665248,4.09735807898409,0.0000000686840267779356,9.56469150140724
"4","GTR","strict","yule",-6118.31968927652,8.48594655485252,7.23138395457798e-24,9.45595167284486
"5","HKY","relaxed_log_normal","birth_death",-6081.60561353581,4.9982572097435,0.0000000636710370631897,9.45686498951246
"6","HKY","relaxed_log_normal","yule",-6074.48218298647,3.63239170544242,0.0000789966188627589,6.58816127784995
"7","HKY","strict","birth_death",-6094.09574681364,6.25591956363371,2.39632634757307e-13,8.36244296848886
"8","HKY","strict","yule",-6081.37451988643,4.51114004399461,0.0000000802240569104567,5.59500631596191
"9","JC69","relaxed_log_normal","birth_death",-6065.16477724306,2.84208742762025,0.879237906374341,4.46545514234032
"10","JC69","relaxed_log_normal","yule",-6070.90161469514,3.77331693240329,0.00283549936549305,4.65765775813658
"11","JC69","strict","birth_death",-6067.1753689585,3.02752342261746,0.117738233647029,5.46069850363531
"12","TN93","relaxed_log_normal","birth_death",-6093.69443620062,5.24417981432035,3.57958720949298e-13,6.71066938023408
"13","TN93","relaxed_log_normal","yule",-6074.15887464764,3.71758691044928,0.000109148942143073,10.1985036738943
"14","TN93","strict","birth_death",-6099.67820939301,5.91872735756419,9.01806308789151e-16,9.57167878094665
"15","TN93","strict","yule",-6087.88293990283,4.92658166243091,0.000000000119600699953119,6.66895679576997
