"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6139.6112924111,5.92124375548402,0.000000062012916345277,10.8270157556001
"2","GTR","relaxed_log_normal","yule",-6130.59873717744,4.0967758952982,0.000508844590210553,7.74980743171529
"3","GTR","strict","birth_death",-6138.94980826433,4.90353713523842,0.00000012016031845508,8.70779267686571
"4","GTR","strict","yule",-6136.23540947898,4.99012193049043,0.00000181388389491243,6.8379257350084
"5","HKY","relaxed_log_normal","birth_death",-6134.89039047376,4.0807516562885,0.00000696215706776434,10.9332008387473
"6","HKY","relaxed_log_normal","yule",-6142.61507325644,5.07948915467688,0.00000000307579020706338,7.45922352054792
"7","HKY","strict","birth_death",-6149.85018238115,6.06216765709584,2.21711765885243e-12,6.74333708875966
"8","HKY","strict","yule",-6130.44419622846,4.8110690281442,0.000593883751196115,5.73874164484437
"9","JC69","relaxed_log_normal","birth_death",-6129.95754213783,3.59694639556345,0.000966167955221936,8.64097598692038
"10","JC69","relaxed_log_normal","yule",-6126.48337413555,3.45910230626628,0.0311791751582284,4.35627660616021
"11","JC69","strict","birth_death",-6133.18834741061,4.12641842994217,0.0000381884232349144,6.99816058244131
"12","TN93","relaxed_log_normal","birth_death",-6141.08760825104,4.84060933596819,0.0000000141685802067879,10.5899010714282
"13","TN93","relaxed_log_normal","yule",-6141.55345649822,4.64529923145354,0.00000000889223660389611,16.4058390443031
"14","TN93","strict","birth_death",-6123.04923342043,3.13486701865028,0.966702817671084,9.40287209074736
"15","TN93","strict","yule",-6136.16917284557,4.97070249331803,0.00000193809780282536,5.26559720211922
