"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-4894.31230734982,5.80519204067524,0.0000250352656513038,7.15767266122782
"2","GTR","relaxed_log_normal","yule",-4911.328653122,6.53742133212439,1.01964063103262e-12,9.7867058535756
"3","GTR","strict","birth_death",-4895.87793154298,5.64839631127211,0.00000523130758853696,7.7479597181944
"4","GTR","strict","yule",-4891.55262386452,4.74437834636821,0.000395428086846998,8.45082015036131
"5","HKY","relaxed_log_normal","birth_death",-4891.83700139116,5.8244110020709,0.000297552718872425,6.36628420793932
"6","HKY","relaxed_log_normal","yule",-4895.13094882385,5.76195213170438,0.0000110413131982185,9.74014968892908
"7","HKY","strict","birth_death",-4905.96535086054,6.4056783310726,0.000000000217620453007986,7.83469730165164
"8","HKY","strict","yule",-4906.06962211201,5.67004697327831,0.000000000196071865490554,9.14378479997691
"9","JC69","relaxed_log_normal","birth_death",-4887.30435279901,4.68532528781898,0.0276737615756725,6.12120949116301
"10","JC69","relaxed_log_normal","yule",-4888.9966006049,4.80069664080508,0.00509488412158235,5.11917423874152
"11","JC69","strict","birth_death",-4883.75569295561,4.25870752980795,0.962125185007578,6.36842751235878
"12","TN93","relaxed_log_normal","birth_death",-4890.5642107246,4.93130957222582,0.00106250231767288,14.1218458524203
"13","TN93","relaxed_log_normal","yule",-4895.52181583116,5.07812365351808,0.00000746911841597133,5.66548134085331
"14","TN93","strict","birth_death",-4898.2602706259,5.35907288295906,0.000000483029370274104,8.68972617186655
"15","TN93","strict","yule",-4889.43048311536,5.23853353989157,0.00330142572283846,7.01734183394903
