"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-4904.15312114783,6.65086089653676,1.9853348392683e-11,13.2186380648802
"2","GTR","relaxed_log_normal","yule",-4911.00561401548,7.27226816242257,2.09813739422175e-14,8.42252792125948
"3","GTR","strict","birth_death",-4897.77617600335,5.55388172512731,0.0000000116763163092932,6.48246788511015
"4","GTR","strict","yule",-4897.89887548408,5.91035141732978,0.0000000103280455352131,9.87431240585498
"5","HKY","relaxed_log_normal","birth_death",-4893.32273300021,5.82617518200604,0.0000010032555551826,8.20616805139055
"6","HKY","relaxed_log_normal","yule",-4889.29098963988,5.56834093315365,0.0000565425599290882,5.4408836336914
"7","HKY","strict","birth_death",-4894.05738854798,5.36207470438169,0.000000481232248430368,6.09396048542995
"8","HKY","strict","yule",-4892.88544198637,5.13142386982096,0.00000155354789720505,7.8245831962732
"9","JC69","relaxed_log_normal","birth_death",-4879.65653486575,3.74296965135728,0.864103992124546,4.95787584352373
"10","JC69","relaxed_log_normal","yule",-4886.55587414867,5.22095457789475,0.000871406975748167,8.73331044630518
"11","JC69","strict","birth_death",-4881.89717508806,4.79004156946047,0.0919323426473844,7.6381364807162
"12","TN93","relaxed_log_normal","birth_death",-4895.22858634096,4.97186523689779,0.000000149179787424337,11.725494999062
"13","TN93","relaxed_log_normal","yule",-4893.25555610604,5.28729244009036,0.00000107296641332625,10.7948437999363
"14","TN93","strict","birth_death",-4893.67206703961,5.05196356966775,0.000000707453219804176,9.15207524748908
"15","TN93","strict","yule",-4882.65631356914,5.13724428900083,0.0430307260330346,11.4153555459474
