#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-6811.079350714287	-6803.104338028527	-7.97501268575972	-6803.104338028527	3.2952246947070507	0.1	0.9251747050095624	0.01386281477704885	0.11629909924836358	-8.794376830880521	1.0	0.5
1000	-4864.125198304514	-4862.071512592625	-2.053685711888985	-4862.071512592625	1.0437268557760975	0.15256614414421293	1.125584060587127	0.03686280066419713	0.19331491901955278	-2.5409202440798966	2.6844703216301116	0.6328705404714644
2000	-4863.557242568758	-4860.795612716405	-2.7616298523525913	-4860.795612716405	1.1548834765022646	0.2004521979167082	0.927985911085798	0.01488499873136664	0.127228741495248	-2.9977965253415615	0.7051385136994882	0.23491380983924962
3000	-4862.983966044881	-4863.456334339845	0.47236829496436084	-4863.456334339845	0.9067105609378161	0.05395878017328589	1.003819740570885	0.002966961576468055	0.05346414356973834	-0.7515978333769415	1.2752595904277337	0.8437068835579852
4000	-4861.85645004234	-4862.355244832033	0.49879478969301805	-4862.355244832033	0.9135112434069588	0.06227752276597409	1.0088444788181306	0.004050361799098599	0.06322024924338936	-0.6373766043774323	2.022006148206681	0.44672380581033594
5000	-4861.855099284315	-4861.668500976168	-0.18659830814667888	-4861.668500976168	0.9363764041761732	0.0656351913551592	0.9612555284029972	0.004704154136941153	0.06883665215315939	-1.289801427494426	1.937538665076112	0.7888117193680146
6000	-4860.284717762151	-4860.312701965817	0.02798420366651877	-4860.312701965817	1.0050950090357975	0.06589557064358342	1.0154181375977238	0.004887441258297378	0.06862704595741778	-1.0727142910201928	1.6956747935678933	0.22276979920735004
7000	-4861.706127321812	-4860.746224517163	-0.9599028046499645	-4860.746224517163	1.0780333237728077	0.017878991165647486	0.9970234707828562	4.2593442178921455E-4	0.020557618465538035	-2.7868984880762055	0.8338124678269982	0.08966216860578347
8000	-4860.855091589693	-4862.036996776002	1.1819051863087129	-4862.036996776002	0.8320653460071695	0.035342175437363295	1.011961688039031	3.010418585917614E-4	0.017232391254584496	-0.28562349303766643	2.023546173230632	0.3612792346059033
9000	-4862.110402352984	-4862.988989349608	0.8785869966244688	-4862.988989349608	0.8947678833325485	0.033598801344948095	1.0274218247561488	0.0012468082884391789	0.03540463876870771	-0.6167967688582139	2.2369861771497868	0.1751666775805576
10000	-4862.56390924171	-4858.978192197551	-3.585717044158409	-4858.978192197551	1.0492970082319137	0.09803440638137131	0.9474291992166668	0.012099398982470474	0.11275722918533591	-4.419367784704855	3.0210158061098804	0.8145242825583942
11000	-4858.235863696133	-4859.495977055476	1.2601133593437222	-4859.495977055476	1.1114206402306916	0.00684503740754511	1.0019643259676334	3.258736817047297E-5	0.005709547747114193	-1.0378057382828627	0.7198482246722562	0.7302730896489735
12000	-4859.559007204158	-4860.865817361447	1.3068101572890534	-4860.865817361447	0.9257581557041236	0.007129081908512569	1.0006197015679872	2.6310146883366558E-5	0.005125301925174193	-0.9716459828017983	2.494142335393147	0.3426838566749827
13000	-4858.275193805144	-4860.202136173725	1.9269423685808964	-4860.202136173725	0.9571127534912505	3.2217271490790985E-4	0.9997843597163866	1.131942954307794E-7	3.364695293743634E-4	-1.7951272916842616	3.2546011344140178	0.42704008311715136
14000	-4857.074596275343	-4861.0106690830335	3.9360728076912315	-4861.0106690830335	0.8665558693838997	9.276678204360748E-5	1.000041140102938	1.0657576719309912E-8	1.0323497345971085E-4	-0.3597951621100439	1.4038827922941208	0.7720012412860229
15000	-4861.861385067609	-4861.961776025017	0.10039095740729076	-4861.961776025017	1.1291563454551954	0.004644543517320657	0.9971691244331409	2.5123741148519174E-5	0.005011870604432882	-2.381847418031163	2.3486909733414256	0.6797527563718331
16000	-4859.0495763243	-4860.482176216751	1.4325998924510175	-4860.482176216751	1.1400821383676631	0.0033569785232640393	0.9974522950801507	5.660013279475784E-6	0.0023832837534608882	-1.202479630881762	1.5003657435861186	0.590897797533067
17000	-4859.630201605914	-4860.785405346881	1.1552037409661708	-4860.785405346881	1.164447682605705	0.0023347329659246427	1.0014435599066227	3.888090022719813E-6	0.0019713184644979172	-1.6497439228441895	2.041647207606973	0.374956840215387
18000	-4860.565268795204	-4861.594761536621	1.0294927414170436	-4861.594761536621	0.9614278102495987	0.0031929556520795656	1.0030780368673264	3.6510637410009514E-6	0.0019066191769048764	-1.6290796874018314	3.195472470934173	0.46372872744030863
19000	-4860.353247940436	-4863.025193646166	2.6719457057304323	-4863.025193646166	0.9298993228656138	2.3406952777803956E-4	0.9999128315167086	8.499647284017322E-8	2.9155257473816764E-4	-1.1974384484595737	1.0063970194476426	0.37072693047276684
20000	-4856.260487957525	-4859.574151207808	3.3136632502841494	-4859.574151207808	0.9219291206243241	1.7139384308476472E-4	1.0000527305042377	2.8122476392792357E-8	1.6770145186905118E-4	-0.6993705735592202	2.0405215547027207	0.4591960324289243
21000	-4859.565705299173	-4860.3074724830885	0.7417671839160871	-4860.3074724830885	0.9360360251805177	2.1143923700294866E-4	0.9999401339597871	2.2292615785235696E-8	1.4930169334578734E-4	-3.1744899465121943	4.342736424616141	0.4084935903994467
22000	-4859.204877230262	-4861.917876851945	2.7129996216827674	-4861.917876851945	0.9456385433282314	7.813837908570221E-4	0.9998077608862769	3.527199857609905E-7	5.940726825691333E-4	-0.599963027699685	1.9978803405815253	0.6401423898492119
23000	-4857.977475426461	-4859.489263711235	1.5117882847748039	-4859.489263711235	1.0843881943197968	0.006926117908956597	0.9990714197609121	3.679149368060278E-5	0.006070707933451848	-0.780497043149	0.9396593361926976	0.8107673772564505
24000	-4858.972594919639	-4860.629571012854	1.6569760932151372	-4860.629571012854	1.0288533850660897	0.00512114615099498	0.9963242736504848	2.155330532982285E-5	0.00464109197636051	-0.7790400486256956	1.1284876744091916	0.6058307460504678
25000	-4858.118790226644	-4860.196077957827	2.0772877311827562	-4860.196077957827	0.9107427354653528	0.003646053970367078	0.9982938487219523	1.18830450739008E-5	0.003446857432089264	-0.5190038974666638	1.6280261682408526	0.43927282512329213
26000	-4859.554752248512	-4861.176257244747	1.621504996234631	-4861.176257244747	0.9895521269695122	0.002719056292648016	1.0011506666361225	4.328334075271358E-6	0.0020796379522429248	-1.1122771881296525	2.293172549212575	0.3099263170554714
27000	-4862.0348505536895	-4862.083010998108	0.04816044441835787	-4862.083010998108	0.8678096572455095	0.002018437241474278	1.0002552096877655	3.2355296933702277E-6	0.0017988885185327584	-2.8246376838706126	2.303693575447026	0.8504205636606996
