"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-8819.69240308427,6.64116409275236,0.00000220444354043012,5.04525694152259
"2","GTR","relaxed_log_normal","yule",-8818.68409288754,6.3092181904083,0.00000604230348643327,5.54187723532819
"3","GTR","strict","birth_death",-8843.68248033502,8.08398077101208,8.4050598418344e-17,9.85387646449957
"4","GTR","strict","yule",-8825.84050856068,6.09447805441886,0.00000000471205876209852,12.0991729972519
"5","HKY","relaxed_log_normal","birth_death",-8838.01524891853,8.76782970782159,2.4310178163532e-14,4.62946313040354
"6","HKY","relaxed_log_normal","yule",-8830.22114817095,6.33206345082346,5.89824879667561e-11,11.5834902217151
"7","HKY","strict","birth_death",-8826.07799412663,6.53529552509851,0.0000000037159685260163,5.79420323422354
"8","HKY","strict","yule",-8826.30108684327,6.07287516669651,0.0000000029729259446986,8.86644017939335
"9","JC69","relaxed_log_normal","birth_death",-8816.14200739891,5.65776447226071,0.0000767743653395713,5.74415581873987
"10","JC69","relaxed_log_normal","yule",-8807.0880836106,3.78891555799173,0.656576562461354,7.24440750657071
"11","JC69","strict","birth_death",-8807.73641959627,4.04385716928125,0.343333858943133,7.39109192708168
"12","TN93","relaxed_log_normal","birth_death",-8818.97940672093,6.58188786529107,0.00000449727419041122,4.88747035330607
"13","TN93","relaxed_log_normal","yule",-8826.34547056474,5.15889206057724,0.00000000284386178782322,14.668045322789
"14","TN93","strict","birth_death",-8823.67590729257,6.60926616139037,0.0000000410473461712366,7.87081291801321
"15","TN93","strict","yule",-8825.81005025086,5.22960208567106,0.00000000485778817757233,8.80380040728853
