Sample	posterior	ESS(posterior)	likelihood	prior
0	-12522.068664009754	N	-12518.909864605122	-3.158799404631423
1000	-8796.414194155224	2.0	-8790.7208147846	-5.6933793706253155
2000	-8797.321307294213	3.0	-8791.132841373024	-6.188465921187623
3000	-8793.221541007166	4.0	-8788.048510242448	-5.173030764716804
4000	-8792.718907999482	5.0	-8788.400574078887	-4.318333920595466
5000	-8793.48765335761	6.0	-8788.607458180157	-4.880195177452403
6000	-8792.739492822971	7.0	-8787.953326976587	-4.7861658463846775
7000	-8798.680172898703	8.0	-8794.471547073274	-4.208625825429896
8000	-8798.078953574914	9.0	-8793.239009061328	-4.8399445135853965
9000	-8799.700540853237	4.0	-8795.151661237334	-4.5488796159023135
10000	-8794.271057543594	5.6	-8788.464852910112	-5.8062046334825395
11000	-8799.935329402588	5.5	-8795.47786878445	-4.457460618137885
12000	-8793.628526980483	6.8	-8789.074848871951	-4.553678108532725
13000	-8797.036591846161	7.2	-8789.871698832756	-7.164893013404664
14000	-8794.05731959126	7.7	-8789.058572739019	-4.998746852241877
15000	-8793.414070364326	8.4	-8789.128034162946	-4.2860362013806546
16000	-8792.366647587185	8.2	-8787.84009542213	-4.5265521650545795
17000	-8796.222927627217	9.2	-8789.330564066513	-6.892363560703723
18000	-8794.513953639536	9.5	-8789.96021344312	-4.5537401964157755
19000	-8794.258843940745	9.5	-8789.62637044153	-4.632473499213783
20000	-8798.362825553088	11.1	-8794.237037888739	-4.12578766434854
21000	-8795.779735024169	11.6	-8789.842087184461	-5.937647839708142
22000	-8794.711337191053	12.6	-8788.773477155135	-5.9378600359175175
23000	-8796.449628340271	13.3	-8790.377996551739	-6.071631788532814
24000	-8793.677767553925	14.2	-8789.436362165141	-4.241405388783642
25000	-8795.441529078731	14.8	-8789.951396508759	-5.490132569971209
26000	-8796.898812699414	16.0	-8792.599382983011	-4.299429716402464
27000	-8792.52920575062	17.9	-8788.33042192326	-4.198783827359659
28000	-8795.714810603264	18.7	-8790.772331214699	-4.9424793885639335
29000	-8794.395513369873	16.3	-8790.100069600043	-4.295443769829225
30000	-8794.781079290216	16.9	-8789.806290096963	-4.974789193252485
31000	-8793.571623581072	17.2	-8788.247547665822	-5.324075915251125
32000	-8796.072565543689	18.2	-8790.214600889121	-5.857964654567189
33000	-8797.639296281706	19.6	-8792.955372590566	-4.683923691140495
34000	-8795.809553348288	20.0	-8790.481499195925	-5.328054152363576
35000	-8795.354762402054	20.6	-8790.083451737473	-5.271310664580829
36000	-8795.443321654428	21.2	-8791.160428829433	-4.282892824994581
37000	-8794.514080728924	21.9	-8789.983447240671	-4.530633488252747
38000	-8792.1000280686	22.6	-8787.740400746012	-4.359627322588936
39000	-8794.232467838432	23.4	-8789.957310041458	-4.275157796973425
40000	-8794.0476226968	23.1	-8789.995330224318	-4.052292472482962
