Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
28	-8840.104921232549	-8847.441767085957	5.6	-8840.104921232549	-7.336845853407858
29	-8833.056450047665	-8841.414233043619	6.3	-8833.056450047665	-8.357782995954013
30	-8811.53660372146	-8820.058515803958	6.5	-8811.53660372146	-8.52191208249749
31	-8809.426831598314	-8817.359177114866	6.6	-8809.426831598314	-7.932345516552861
32	-8805.605343821175	-8812.751414558523	6.7	-8805.605343821175	-7.146070737348543
33	-8804.483606379574	-8813.4005934061	6.8	-8804.483606379574	-8.916987026526106
34	-8799.928967875661	-8807.754141597696	6.9	-8799.928967875661	-7.8251737220336
35	-8793.423412799148	-8802.316275085685	7.1	-8793.423412799148	-8.892862286536541
36	-8791.310724935882	-8798.91666370007	7.2	-8791.310724935882	-7.60593876418936
37	-8791.263543451996	-8798.960094638549	7.3	-8791.263543451996	-7.696551186553144
38	-8790.934314031418	-8798.62235467577	7.5	-8790.934314031418	-7.688040644353258
39	-8790.340050356337	-8798.733851078396	7.8	-8790.340050356337	-8.393800722059298
40	-8788.828773172394	-8796.777419095912	7.9	-8788.828773172394	-7.94864592351683
41	-8788.433356505004	-8795.536360805636	8.1	-8788.433356505004	-7.103004300631973
42	-8787.090575214988	-8794.43911900647	8.2	-8787.090575214988	-7.348543791483108
43	-8785.859731747452	-8793.397306071152	8.4	-8785.859731747452	-7.5375743237004995
44	-8785.544419672193	-8792.918632598161	8.5	-8785.544419672193	-7.374212925968355
45	-8785.18268345912	-8792.272635027102	8.6	-8785.18268345912	-7.089951567983351
46	-8784.721754248792	-8791.893369895874	8.7	-8784.721754248792	-7.171615647081031
47	-8784.18210618675	-8791.189459553145	8.9	-8784.18210618675	-7.007353366394543
48	-8783.660063203164	-8790.772660734474	9.0	-8783.660063203164	-7.112597531309006
49	-8783.109106423226	-8790.834480696225	9.5	-8783.109106423226	-7.7253742729997255
50	-8782.781681934504	-8789.947481021378	9.6	-8782.781681934504	-7.165799086872694
51	-8782.613343671097	-8789.777364620712	9.7	-8782.613343671097	-7.164020949614646
52	-8782.592597240251	-8790.296474987228	9.9	-8782.592597240251	-7.703877746977071
53	-8782.330193272683	-8789.607313588847	10.0	-8782.330193272683	-7.277120316165363
54	-8781.973015654165	-8789.353452017682	10.1	-8781.973015654165	-7.380436363517055
55	-8781.911612896023	-8789.213274374093	10.2	-8781.911612896023	-7.301661478070552
56	-8781.624922982977	-8789.38114691111	10.4	-8781.624922982977	-7.756223928133232
57	-8781.534181360179	-8789.140228892073	10.5	-8781.534181360179	-7.606047531894462
58	-8781.411958915483	-8788.610978275648	10.7	-8781.411958915483	-7.199019360164789
59	-8781.410179497007	-8789.107203725573	4.5	-8781.410179497007	-7.697024228566125
60	-8781.325821438491	-8788.484609639572	4.6	-8781.325821438491	-7.1587882010809505
61	-8781.288768210095	-8788.509125690913	4.7	-8781.288768210095	-7.220357480816396
62	-8781.03556391206	-8788.25604870637	4.7	-8781.03556391206	-7.220484794307941
63	-8781.017647478877	-8788.142604429388	4.8	-8781.017647478877	-7.124956950510908
64	-8780.977198354414	-8789.549562091706	4.9	-8780.977198354414	-8.572363737292239
65	-8780.960333090186	-8788.167828334475	4.9	-8780.960333090186	-7.207495244289353
66	-8780.94388264698	-8788.492219327174	5.0	-8780.94388264698	-7.548336680194061
67	-8780.923820678203	-8788.842077232863	5.1	-8780.923820678203	-7.918256554660625
68	-8780.891175490466	-8788.83541252071	5.1	-8780.891175490466	-7.944237030244244
69	-8780.861827972229	-8788.058280817851	5.2	-8780.861827972229	-7.196452845623519
70	-8780.861306595825	-8790.069198151075	5.2	-8780.861306595825	-9.207891555249265
71	-8780.848837218746	-8788.448300526366	5.3	-8780.848837218746	-7.599463307620174
72	-8780.848457632266	-8788.69190902201	5.4	-8780.848457632266	-7.843451389743711
73	-8780.84830788651	-8788.998072027849	5.4	-8780.84830788651	-8.149764141339364
74	-8780.84631639928	-8788.104827751826	5.5	-8780.84631639928	-7.2585113525450335
